CallingNumber,CalledNumber,CallDate,Day,CallTime,CallDuration,CallerCity,CallerPostCode,CallerSurname,CallerForename,CalledCity,CalledPostCode,CalledSurname,CalledForename
328250000000,325224000000,3/30/2016,4,2:04:29 PM,50:00:00,Brussels,1200,HAMIDI,TAYNA,Stockholm,113 53,WEAVER,LISA
328203000000,325224000000,9/2/2016,6,4:04:39 PM,55:00:00,Brussels,1200,FALD,EKANA,Turin,10121,ROGERS,LISA
328206000000,325224000000,12/5/2017,3,8:31:44 AM,17:00,Brussels,1200,PYRESS,BROKERICK MADOLB WAQAL,Stockholm,111 29,LAWRENCE,ANISA
328268000000,325224000000,10/6/2016,5,3:35:55 AM,14:00,Brussels,1200,LETITA,ZARENH,Stockholm,114 60,HALL,LISA
328262000000,325224000000,8/22/2016,2,2:55:10 AM,2:00,Brussels,1200,PELTON,IHRIG,Birmingham,B5 5TR,CLARK,LAYTON
328279000000,325224000000,11/24/2017,6,11:23:49 PM,8:00,Brussels,1200,COWE,JAYDA OOGEN,Lyon,69004,ARMSTRONG,FRANKIE
328217000000,325224000000,2/23/2016,3,2:41:56 AM,45:00:00,Brussels,1200,JOCHUUM,HOLPINN,Lyon,69008,DREW,HARRY
328219000000,325224000000,12/4/2016,1,9:51:00 AM,27:00:00,Brussels,1200,ENGELHARDT,MIGHAT,Stockholm,114 60,HALL,ABBY
328244000000,325224000000,6/15/2016,4,8:38:10 PM,3:00,Brussels,1200,MINICC,KIKUKO,Riga,1004,DOYLE,LAYTON
328240000000,325224000000,1/4/2016,2,11:51:19 AM,37:00:00,Brussels,1200,ANKLEE,LOIIRE,Riga,1004,WHEELER,HUGA
328293000000,325224000000,9/14/2017,5,5:40:39 AM,41:00:00,Brussels,1200,CHONKRYA,FARAI,Oslo,154,HARVEY,FRANKIE
328296000000,325224000000,7/9/2017,1,9:41:24 PM,30:00:00,Brussels,1200,SATJAWAL,EBONY NAOIMI,Riga,1019,MEYER,LUCIA
328238000000,325224000000,5/12/2016,5,12:27:17 AM,19:00,Brussels,1200,ALKHAZRAGI,LEVY,Moscow,105077,SHELTON,FRANKIE
328232000000,325224000000,3/13/2017,2,4:45:48 AM,51:00:00,Brussels,1083,TAUNI,DEMEIKA,Moscow,123100,DOYLE,ZAKARIA
328289000000,325224000000,12/17/2016,7,4:09:32 AM,43:00:00,Brussels,1083,MCKNENVIER,REDOONA,Prague,128 00,CLARK,ANISA
328527000000,325224000000,8/14/2017,2,2:10:42 PM,58:00:00,Brussels,1082,DIXENS,XYNIA,Oslo,150,MCCOY,HARRY
328529000000,325224000000,7/11/2017,3,3:05:11 PM,30:00:00,Brussels,1082,VUNIBOBO,RATAR BREAGH,Oslo,150,CLARK,FELIX
328554000000,325224000000,4/19/2017,4,10:23:47 AM,51:00:00,Brussels,1082,GHATAURA,RUPUSH,Birmingham,B4 6DZ,LAWRENCE,HASAN
328550000000,325224000000,10/23/2017,2,12:02:23 AM,32:00:00,Brussels,1120,BIDLESTONE,IHRIG,Moscow,105120,ROGERS,ANISA
328503000000,325224000000,1/5/2017,5,12:16:16 AM,40:00:00,Brussels,1120,HEUER-CLEWIT,YANTE,Turin,10129,DOYLE,ESME
328506000000,325224000000,9/1/2017,6,5:39:32 AM,41:00:00,Brussels,1120,BOFIN,KRAMES,Frankfurt,60313,MCCOY,LISA
328568000000,325224000000,6/8/2017,5,9:09:21 PM,4:00,Brussels,1120,HEUER-CLEWIT,CASAMA,Stockholm,112 57,WEAVER,SYLVIA
328562000000,325224000000,9/29/2016,5,7:23:16 AM,36:00:00,Brussels,1000,HOLBOURN,YANLIN,Stockholm,111 29,MARTIN,HASAN
328579000000,325224000000,10/31/2017,3,7:34:21 AM,30:00:00,Brussels,1200,CHANA,DESFOSES,Lyon,69008,ARMSTRONG,LAYTON
328517000000,325224000000,4/11/2017,3,7:12:54 PM,0:00,Brussels,1200,SUDOR,JAGPRET POL,Turin,10138,ROSALES,ESME
328519000000,325224000000,10/14/2017,7,7:52:22 AM,27:00:00,Brussels,1200,FELMANN,LORDA,Birmingham,B4 6DZ,LAWRENCE,SYLVIA
328544000000,325224000000,3/24/2016,5,4:08:52 PM,51:00:00,Brussels,1200,ILIF,BANDHURA,Turin,10129,SHELTON,ANISA
328540000000,325224000000,5/27/2017,7,10:03:18 AM,4:00,Brussels,1050,FIELD,SALYAN,Moscow,103274,MULLINS,HUGA
328593000000,325223000000,11/19/2017,1,12:22:32 PM,11:00,Brussels,1120,BOOTERIL,GENERAL,Turin,10121,DOYLE,KYE
328596000000,325223000000,3/29/2017,4,11:45:58 AM,55:00:00,Brussels,1110,HUMMPREYS,IHRIG,Stockholm,112 57,HARVEY,LUCIA
328538000000,325223000000,11/25/2016,6,6:03:48 PM,31:00:00,Brussels,1110,HUMMPREYS,MUCHADA,Lyon,69002,WILLIAMSON,ABBY
328532000000,325223000000,8/22/2016,2,3:20:06 PM,41:00:00,Brussels,1110,HUMMPREYS,HAMINDA,Lyon,69004,DREW,AMBER
328589000000,325223000000,3/20/2016,1,2:25:35 AM,55:00:00,Brussels,1110,HUMMPREYS,JOYED,Moscow,123100,ROGERS,FRANKIE
328327000000,325223000000,6/5/2016,1,8:46:51 AM,6:00,Brussels,1110,CARMON,OKATAKYIE,Oslo,10,ROGERS,ESME
328329000000,325223000000,11/11/2017,7,5:50:32 PM,31:00:00,Brussels,1000,GLUNING,ARSIM,Oslo,159,DREW,AMBER
328354000000,325223000000,6/10/2017,7,12:46:21 AM,43:00:00,Brussels,1083,HEPPERD,MEHABU,Frankfurt,60386,ARMSTRONG,HASAN
328350000000,325223000000,12/25/2016,1,11:13:02 PM,19:00,Brussels,1110,IGWE,SEREIA,Stockholm,111 29,MARTIN,FELIX
328303000000,325223000000,4/27/2017,5,10:15:01 PM,39:00:00,Brussels,1110,IGWE,SEREIA,Turin,10129,GRAHAM,SYLVIA
328306000000,325223000000,3/14/2016,2,10:45:45 AM,14:00,Brussels,1110,FARRLOWW,TIRATH KIHMM,Lyon,69009,WILLIAMSON,FRANKIE
328368000000,325223000000,1/26/2016,3,2:06:13 PM,46:00:00,Brussels,1110,FARRLOWW,TIRATH KIHMM,Moscow,105077,LAWRENCE,ABBY
328362000000,325223000000,11/12/2016,7,3:41:16 PM,36:00:00,Brussels,1110,FARRLOWW,LAUT,Stockholm,112 57,MULLINS,SPENCER
328379000000,325223000000,8/4/2016,5,3:10:07 PM,41:00:00,Brussels,1110,FARRLOWW,HASUK,Lyon,69005,LAWRENCE,LUCIA
328317000000,325223000000,11/29/2017,4,4:26:19 PM,54:00:00,Brussels,1110,FARRLOWW,MILESH,Birmingham,B4 6DZ,HARVEY,YASIN
328319000000,325223000000,11/30/2017,5,8:03:33 PM,29:00:00,Brussels,1040,FECHNER,LATONDRA ONN,Prague,101 00,MULLINS,AMBER
328344000000,325223000000,3/25/2016,6,1:30:47 AM,16:00,Brussels,1040,WILDES,BRAYLON,Stockholm,114 60,MCCOY,ANISA
328340000000,325223000000,3/8/2016,3,4:55:24 AM,23:00,Brussels,1000,MARISON,ABDUM,Oslo,154,MARTIN,LAYTON
328393000000,325223000000,1/30/2017,2,8:48:39 PM,16:00,Brussels,1040,BROVRINGTON,TESFKROS,Moscow,105120,HARVEY,ZAKARIA
328396000000,325223000000,8/19/2017,7,2:25:52 AM,11:00,Brussels,1040,CAPITANI,AWAS,Frankfurt,60313,RAY,SYLVIA
328338000000,325223000000,10/29/2016,7,5:25:19 AM,8:00,Brussels,1083,POUDLEY,TALINDER,Lyon,69009,ROSALES,CIARAN
328332000000,325223000000,1/2/2016,7,3:07:47 PM,40:00:00,Brussels,1000,DROOBNY,NOSSIS,Turin,10125,CLARK,HASAN
328389000000,325223000000,6/30/2016,5,5:02:47 PM,58:00:00,Brussels,1000,FALLIER,JOELINE,Stockholm,111 29,MCCOY,CIARAN
328927000000,325223000000,2/4/2017,7,8:07:02 PM,59:00:00,Brussels,1000,FLAMMER,LYNAE,Stockholm,114 60,RAY,AMBER
328929000000,325223000000,8/4/2017,6,11:03:04 PM,16:00,Brussels,1000,BARNICK,GLENDIA,Frankfurt,60316,LAWRENCE,LISA
328954000000,325223000000,2/24/2017,6,1:09:52 AM,13:00,Brussels,1000,DIB,TEMEEL,Riga,1004,LAWRENCE,LUCIA
328950000000,325223000000,8/30/2017,4,2:22:03 AM,36:00:00,Brussels,1000,CILLEY,JOYED,Stockholm,114 60,DOYLE,JESSIE
328903000000,325223000000,1/30/2017,2,3:58:41 AM,38:00:00,Brussels,1000,DROOBNY,NOSSIS,Birmingham,B2 4BJ,MULLINS,YASIN
328906000000,325223000000,9/17/2016,7,4:28:52 AM,26:00:00,Brussels,1000,FALLIER,JOELINE,Frankfurt,60313,ARMSTRONG,LAYTON
328968000000,325223000000,8/30/2016,3,6:50:50 AM,10:00,Brussels,1000,SWAALNELL,BSHAR,Stockholm,113 53,RAY,LUCIA
328962000000,325223000000,9/11/2017,2,11:18:26 PM,47:00:00,Brussels,1000,DROOBNY,NOSSIS,Lyon,69004,CLARK,HARRY
328979000000,325223000000,5/13/2017,7,11:58:00 AM,57:00:00,Brussels,1000,FALLIER,JOELINE,Turin,10129,DOYLE,CIARAN
328917000000,325223000000,12/14/2016,4,12:08:47 PM,25:00:00,Brussels,1000,BOUFARD,ASBIR,Stockholm,112 52,WEAVER,ANISA
328919000000,325224000000,3/16/2017,5,7:18:54 PM,8:00,Brussels,1040,MCLANN,ZULKARNEN,Stockholm,112 57,HARVEY,LAYTON
328944000000,325224000000,10/12/2016,4,9:16:09 AM,53:00:00,Brussels,1120,GANSCHOW,ADESWA FRIEDA,Prague,119 00,HALL,LISA
328940000000,325224000000,4/19/2016,3,8:51:54 AM,21:00,Brussels,1120,ELSER,ABSOLAN,Turin,10129,CLARK,AMBER
328993000000,325224000000,10/26/2017,5,2:35:18 PM,7:00,Brussels,1120,SHILAKERR,KIRRANDIP,Riga,1004,MCCOY,CIARAN
328996000000,325224000000,7/22/2017,7,4:18:46 PM,19:00,Brussels,1000,DROOBNY,NOSSIS,Lyon,69008,LAWRENCE,JESSIE
328938000000,325224000000,6/24/2017,7,6:57:24 PM,42:00:00,Brussels,1000,FALLIER,JOELINE,Birmingham,B2 4AY,CLARK,KYE
328932000000,325224000000,12/26/2016,2,3:01:24 PM,40:00:00,Brussels,1000,SUKHBER,FARHEN,Stockholm,113 53,MULLINS,YASIN
328989000000,325224000000,7/2/2017,1,7:42:50 AM,19:00,Brussels,1000,DROOBNY,NOSSIS,Lyon,69009,WEAVER,KYE
328627000000,325224000000,4/24/2016,1,2:52:41 AM,28:00:00,Brussels,1000,FALLIER,JOELINE,Stockholm,113 53,WEAVER,FELIX
328629000000,325224000000,10/22/2016,7,9:49:44 AM,3:00,Brussels,1000,KILACKY,KAZU,Turin,10138,MEYER,ABBY
328654000000,325224000000,9/3/2017,1,4:59:34 PM,35:00:00,Brussels,1040,ESSILVA,MUKRAJ BELDIN,Moscow,105077,HALL,ESME
328650000000,325224000000,10/15/2016,7,5:07:33 PM,15:00,Brussels,1040,GABER,KAMRAS,Stockholm,113 53,LAWRENCE,SYLVIA
328603000000,325224000000,9/4/2016,1,4:41:17 AM,0:00,Brussels,1040,BAHHANN,AMALASAND FAUSTINA,Riga,1004,DOYLE,ANISA
328606000000,325224000000,7/27/2016,4,11:19:05 AM,41:00:00,Brussels,1040,BAHHANN,AMALASAND FAUSTINA,Stockholm,112 57,SHELTON,JESSIE
328668000000,325224000000,7/17/2016,1,5:47:53 PM,45:00:00,Brussels,1040,GABER,KAMRAS,Frankfurt,60386,WEAVER,KYE
328662000000,325224000000,9/14/2017,5,10:44:38 AM,5:00,Brussels,1083,LUBUBOYYA,YASAMIN,Stockholm,111 29,DOYLE,LACEY
328679000000,325223000000,12/13/2017,4,11:08:35 PM,3:00,Brussels,1000,BERNARDS,EIRIOES,Prague,101 00,ROSALES,CIARAN
328617000000,325223000000,7/26/2016,3,6:19:55 PM,57:00:00,Brussels,1000,BEAGEM,KASSIE-MA,Riga,1013,ROSALES,KYE
328619000000,325223000000,6/20/2017,3,2:48:58 PM,11:00,Brussels,1000,DUNFOLD,MALALAI,Oslo,10,ARMSTRONG,KYE
328644000000,325223000000,3/25/2017,7,3:50:14 AM,18:00,Brussels,1150,BIROS,DOROTHEA,Stockholm,112 57,MARTIN,ESME
328640000000,325223000000,7/5/2016,3,9:16:12 PM,54:00:00,Brussels,1000,TRENWARTHA,NEIBH,Oslo,154,WEAVER,LAYTON
328693000000,325223000000,4/29/2016,6,10:56:30 AM,56:00:00,Brussels,1000,FERELII,SUISHIR,Oslo,184,MCCOY,KYE
328696000000,325223000000,2/23/2017,5,11:20:34 AM,42:00:00,Brussels,1000,GOWRESUNKER,ASUWANI,Frankfurt,60433,ROGERS,HARRY
328638000000,325223000000,4/6/2017,5,8:53:48 PM,58:00:00,Brussels,1000,BRUEGER,JOELI,Prague,119 00,WHEELER,SYLVIA
328632000000,325224000000,3/11/2017,7,1:59:27 PM,53:00:00,Brussels,1040,WESSON,TAHBERT MANO,Turin,10121,WHEELER,FELIX
328689000000,325224000000,7/4/2016,2,1:54:00 AM,2:00,Brussels,1000,NEPP,LYDYIA,Turin,10121,GRAHAM,SPENCER
328827000000,325224000000,6/8/2016,4,12:25:59 AM,22:00,Brussels,1200,MELHOLM,DEJI,Prague,101 00,ROSALES,SYLVIA
328829000000,325224000000,10/9/2017,2,12:01:11 PM,37:00:00,Brussels,1083,SONUM,MANVER,Stockholm,114 60,HARVEY,FELIX
328854000000,325224000000,7/26/2017,4,8:19:56 PM,13:00,Brussels,1000,CULPEPPER,IREANE,Lyon,69004,WILLIAMSON,FRANKIE
328850000000,325224000000,8/24/2016,4,7:54:53 PM,46:00:00,Brussels,1000,ALBORA,AHTEK,Prague,109 00,HARVEY,SPENCER
328803000000,325224000000,10/19/2017,5,9:37:45 PM,23:00,Brussels,1083,LONAA,SHALIMI,Stockholm,113 53,MULLINS,AMBER
328806000000,325224000000,5/19/2016,5,11:51:18 AM,49:00:00,Brussels,1083,BEGH,TIRATH KIHMM,Frankfurt,60313,ARMSTRONG,SPENCER
328868000000,325223000000,8/2/2016,3,6:55:04 PM,15:00,Brussels,1000,JUNES,VIMI,Birmingham,B5 5TR,LAWRENCE,YASIN
328862000000,325223000000,1/4/2016,2,6:15:04 PM,53:00:00,Brussels,1083,ILMASS,ADESWA FRIEDA,Turin,10129,DREW,FRANKIE
328879000000,325223000000,1/2/2016,7,8:22:33 AM,19:00,Brussels,1083,ILMASS,ADESWA FRIEDA,Turin,10138,MEYER,FELIX
328817000000,325223000000,4/21/2016,5,4:29:13 AM,42:00:00,Brussels,1083,RIDGILL,SAJEN,Riga,1004,HALL,JESSIE
328819000000,325223000000,11/5/2017,1,9:43:11 AM,41:00:00,Brussels,1083,RIDGILL,SAJEN,Frankfurt,60313,LAWRENCE,HARRY
328844000000,325223000000,8/2/2017,4,12:35:29 PM,33:00:00,Brussels,1083,NITESH,ASTORGGA,Prague,109 00,BIRD,FRANKIE
328840000000,325223000000,5/26/2017,6,12:06:25 AM,12:00,Brussels,1083,RIDGILL,JESAJA,Moscow,123100,MCCOY,FELIX
328893000000,325223000000,4/13/2016,4,7:56:37 PM,41:00:00,Brussels,1050,FRATELO,FARUL,Frankfurt,60313,LAWRENCE,ZAKARIA
328896000000,325223000000,11/30/2017,5,8:26:17 PM,56:00:00,Brussels,1110,SUMPTION,EASY ZITA,Moscow,103274,MEYER,AMBER
328838000000,325223000000,9/30/2017,7,5:06:52 PM,14:00,Brussels,1110,HARIUS,PAP,Birmingham,B2 4AY,ROGERS,ESME
328832000000,325223000000,1/16/2016,7,9:44:56 PM,59:00:00,Brussels,1000,IKHLEQ,HEAP,Frankfurt,60308,ROSALES,CIARAN
328889000000,325223000000,7/9/2016,7,8:23:06 PM,27:00:00,Brussels,1000,CLUCIAHU,FAJON,Riga,1004,WILLIAMSON,FRANKIE
328027000000,325227000000,2/26/2017,1,5:44:40 AM,5:00,Brussels,1200,HA,FARHAD,Stockholm,113 53,DOYLE,FELIX
328029000000,325227000000,6/6/2016,2,4:53:41 PM,14:00,Brussels,1083,BEGH,TIRATH KIHMM,Oslo,154,DOYLE,ANISA
328054000000,325227000000,7/21/2016,5,8:25:09 PM,42:00:00,Brussels,1000,SHEPHARD,EPICH,Lyon,69004,MARTIN,FELIX
328050000000,325227000000,3/6/2017,2,7:39:37 PM,55:00:00,Brussels,1000,ARRO,SHAKUWTLA,Turin,10121,MEYER,ESME
328003000000,325227000000,6/6/2016,2,2:54:53 PM,31:00:00,Brussels,1000,HALGROW,LENIDDE,Moscow,105077,DREW,AMBER
328006000000,325227000000,1/29/2016,6,6:27:13 AM,35:00:00,Brussels,1150,IVERY,DORCELA,Prague,104 00,ROSALES,LAYTON
328068000000,325227000000,9/6/2016,3,12:12:43 AM,37:00:00,Brussels,1150,HAZARTI,ANTICENA,Lyon,69009,MCCOY,LISA
328062000000,325227000000,7/31/2016,1,12:42:05 PM,45:00:00,Brussels,1000,SOLPOS,NARINDERA,Prague,128 00,MEYER,AMBER
328079000000,325227000000,1/17/2017,3,5:53:50 AM,30:00:00,Brussels,1000,SOLPOS,NARINDERA,Stockholm,114 60,WHEELER,LAYTON
328017000000,325227000000,10/20/2016,5,4:00:14 AM,16:00,Brussels,1000,KAVALASKOS,ELEMER,Moscow,103274,LAWRENCE,KYE
328019000000,325227000000,12/5/2016,2,7:04:29 PM,12:00,Brussels,1000,MORFYD,TUFUL,Lyon,69008,ROSALES,HARRY
328044000000,325227000000,8/15/2016,2,3:43:58 AM,29:00:00,Brussels,1000,MORFYD,NATVAL,Riga,1004,ARMSTRONG,AMBER
328040000000,325227000000,1/14/2016,5,4:47:50 PM,47:00:00,Brussels,1000,BRIDHEEN,LASHMI,Frankfurt,60313,GRAHAM,ABBY
328093000000,325228000000,2/6/2017,2,3:04:17 PM,0:00,Brussels,1000,BUONVINO,LATCHEM,Stockholm,111 29,SHELTON,ZAKARIA
328096000000,325228000000,8/21/2016,1,4:08:31 AM,52:00:00,Brussels,1000,BLINDER,CHARIS ASTRID GELTZ,Riga,1004,DOYLE,YASIN
328038000000,325228000000,4/19/2016,3,10:29:19 AM,3:00,Brussels,1000,CHARLERIE,JESAJA,Prague,104 00,WHEELER,CIARAN
328032000000,325228000000,10/26/2016,4,6:51:29 AM,19:00,Brussels,1150,HARIUS,PAP,Stockholm,113 53,SHELTON,ZAKARIA
328089000000,325228000000,5/8/2016,1,8:54:48 AM,59:00:00,Brussels,1150,CAMPIAN,BIIP,Stockholm,112 57,DOYLE,ABBY
328727000000,325228000000,3/10/2016,5,12:11:28 AM,25:00:00,Brussels,1050,KESHRI,JETENDRA,Prague,104 00,SHELTON,ZAKARIA
328729000000,325228000000,10/21/2017,7,7:26:42 PM,2:00,Brussels,1120,BIDLESTONE,IHRIG,Oslo,10,HALL,HASAN
328754000000,325228000000,12/23/2017,7,9:59:13 PM,27:00:00,Brussels,1150,ABDULAZIZ,BAJINDEER,Moscow,105120,LAWRENCE,CIARAN
328750000000,325228000000,11/20/2016,1,11:59:53 AM,44:00:00,Brussels,1150,BEKES,ARDASHER,Moscow,103274,MULLINS,ESME
328703000000,325228000000,10/9/2016,1,11:48:14 AM,33:00:00,Brussels,1150,BEKES,ARDASHER,Birmingham,B4 6DZ,ARMSTRONG,FRANKIE
328706000000,325228000000,1/9/2017,2,10:52:48 PM,59:00:00,Brussels,1150,ABDULAZIZ,BAJINDEER,Turin,10138,HALL,ESME
328768000000,325228000000,8/4/2017,6,9:18:09 AM,3:00,Brussels,1150,BEKES,PRABINDER,Birmingham,B2 4AY,RAY,JESSIE
328762000000,325228000000,10/19/2016,4,1:33:55 AM,15:00,Brussels,1150,KABINA,KORN,Stockholm,112 57,WILLIAMSON,AMBER
328779000000,325228000000,9/16/2017,7,4:55:27 PM,16:00,Brussels,1150,KABINA,HORESTON,Oslo,10,WILLIAMSON,AMBER
328717000000,325228000000,4/19/2016,3,10:45:37 AM,50:00:00,Brussels,1150,HARIUS,PAP,Birmingham,B5 5TR,WHEELER,SPENCER
328719000000,325228000000,9/4/2016,1,7:48:04 PM,3:00,Brussels,1083,KNIS,KUDO,Frankfurt,60316,ROSALES,ANISA
328744000000,325228000000,3/17/2017,6,7:37:35 PM,47:00:00,Brussels,1083,HUWWEL,EYSTER,Stockholm,113 53,MEYER,LAYTON
328740000000,325228000000,5/17/2016,3,11:04:01 PM,50:00:00,Brussels,1083,HASAMOOV,UT- UZZI,Stockholm,113 53,MEYER,LISA
328793000000,325228000000,9/7/2017,5,4:59:26 AM,34:00:00,Brussels,1083,OCAA,KANLESH SURHIE,Lyon,69008,WEAVER,ZAKARIA
328796000000,325228000000,3/12/2016,7,1:43:46 PM,2:00,Brussels,1083,HUWWEL,MELISSANT,Oslo,154,SHELTON,LAYTON
328738000000,325228000000,11/28/2016,2,12:12:04 PM,45:00:00,Brussels,1083,FLAMMER,SERHAB,Riga,1013,CLARK,LUCIA
328732000000,325228000000,2/11/2017,7,6:19:00 PM,41:00:00,Brussels,1083,AHWAZ,ROSCOE,Moscow,123100,DREW,AMBER
328789000000,325228000000,11/1/2017,4,11:11:47 AM,35:00:00,Brussels,1000,JATLA,BEAULA,Birmingham,B5 4RT,MULLINS,ZAKARIA
328127000000,325228000000,11/15/2017,4,10:38:32 PM,39:00:00,Brussels,1200,COLCLOUGH,MERIX,Stockholm,111 29,WILLIAMSON,ESME
328129000000,325228000000,9/25/2016,1,3:19:30 PM,49:00:00,Brussels,1200,GAFINEY,MUKKADAS,Turin,10134,BIRD,ANISA
328154000000,325228000000,9/25/2017,2,1:13:10 AM,22:00,Brussels,1110,BRAULT,IHRIG,Turin,10129,GRAHAM,HARRY
328150000000,325228000000,8/15/2016,2,7:05:22 PM,42:00:00,Brussels,1110,BRAULT,FARAI,Stockholm,113 53,LAWRENCE,LUCIA
328103000000,325228000000,7/29/2016,6,5:56:08 AM,48:00:00,Brussels,1110,BRAULT,ANEITA,Frankfurt,60433,WHEELER,LUCIA
328106000000,325228000000,9/16/2016,6,7:05:20 AM,7:00,Brussels,1110,BALWEG,BOESCH,Frankfurt,60308,HARVEY,SPENCER
328168000000,325228000000,6/5/2017,2,3:20:43 PM,54:00:00,Brussels,1150,BRODBECK,MAAFOD,Stockholm,114 60,MARTIN,CIARAN
328162000000,325228000000,1/12/2017,5,12:43:36 AM,9:00,Brussels,1200,BIBO,ABDUI,Birmingham,B2 4BJ,RAY,HARRY
328179000000,325228000000,9/9/2016,6,6:03:14 AM,14:00,Brussels,1200,HERSTEIN,MOHINOR,Moscow,103274,HALL,LISA
328117000000,325228000000,1/24/2017,3,8:14:21 AM,39:00:00,Brussels,1200,HERSTEIN,ZULKARNEN,Moscow,105120,WHEELER,AMBER
328119000000,325228000000,8/30/2017,4,5:53:19 AM,33:00:00,Brussels,1110,HARVEYBOUGH,DAISI,Birmingham,B2 4BJ,ARMSTRONG,LACEY
328144000000,325228000000,5/31/2017,4,1:34:49 AM,6:00,Brussels,1083,FRANCESCHINI,OLUNAJIMI,Oslo,184,LAWRENCE,HARRY
328140000000,325228000000,12/13/2017,4,11:03:56 PM,26:00:00,Brussels,1000,REDDINGS,DEVJANI,Birmingham,B5 5TR,MARTIN,KYE
328193000000,325228000000,10/15/2017,1,4:11:15 AM,45:00:00,Brussels,1000,CROYDON,ADELIO,Stockholm,114 60,LAWRENCE,AMBER
328196000000,325228000000,12/5/2017,3,3:06:19 PM,21:00,Brussels,1110,HARVEYBOUGH,DAISI,Prague,109 00,ROSALES,ANISA
328138000000,325228000000,9/28/2017,5,12:27:27 AM,13:00,Brussels,1110,HARVEYBOUGH,KHHEM,Stockholm,112 52,LAWRENCE,AMBER
328132000000,325228000000,1/22/2016,6,8:54:14 PM,7:00,Brussels,1083,GAIN,NANDERPAL,Riga,1013,MARTIN,FELIX
328189000000,325228000000,2/3/2016,4,12:54:49 PM,10:00,Brussels,1083,HABIG,ACHAR,Stockholm,112 52,DREW,LUCIA
328427000000,325228000000,9/23/2016,6,2:00:00 AM,55:00:00,Brussels,1000,ISIAKA,NEMAL,Oslo,159,WEAVER,FELIX
328429000000,325228000000,9/28/2017,5,12:25:43 PM,31:00:00,Brussels,1000,COTSFORD,ODIN,Frankfurt,60313,GRAHAM,SPENCER
328454000000,325228000000,8/11/2017,6,9:07:26 AM,31:00:00,Brussels,1083,DWELLY,WESTLY,Stockholm,113 53,WHEELER,HASAN
328450000000,325228000000,1/4/2016,2,4:23:42 AM,23:00,Brussels,1083,KOSTIALOVVA,TANNIS,Birmingham,B5 5TR,MEYER,SPENCER
328403000000,325227000000,9/2/2016,6,11:25:49 PM,36:00:00,Brussels,1000,KADRA,RIBINA,Stockholm,113 53,DOYLE,ZAKARIA
328406000000,325227000000,10/1/2016,7,8:32:10 AM,16:00,Brussels,1120,DELAPANOSTA,IHRIG,Frankfurt,60386,HALL,HASAN
328468000000,325227000000,12/13/2016,3,12:54:05 PM,25:00:00,Brussels,1200,BIBO,ABDUI,Stockholm,111 29,DOYLE,LUCIA
328462000000,325227000000,1/23/2017,2,9:05:05 AM,36:00:00,Brussels,1200,MCOOSKERR,BRAXTON,Oslo,154,ROSALES,FELIX
328479000000,325227000000,6/8/2016,4,12:09:22 PM,14:00,Brussels,1040,KENEFECK,ADDURAF,Prague,104 00,CLARK,FRANKIE
328417000000,325227000000,5/18/2017,5,3:08:38 AM,32:00:00,Brussels,1040,KENEFECK,CHANDERESH,Lyon,69004,ROGERS,HASAN
328419000000,325227000000,8/5/2017,7,6:58:28 AM,58:00:00,Brussels,1040,FILLIVER,MALMINDER,Frankfurt,60386,WEAVER,ESME
328444000000,325227000000,4/3/2016,1,4:53:46 PM,54:00:00,Brussels,1000,KIRCHEN,NITKKA,Oslo,159,ARMSTRONG,HUGA
328440000000,325227000000,7/22/2016,6,11:39:51 AM,44:00:00,Brussels,1000,KIRCHEN,NITKKA,Stockholm,112 52,WHEELER,CIARAN
328493000000,325227000000,10/16/2017,2,11:36:31 PM,26:00:00,Brussels,1000,KIRCHEN,NITKKA,Oslo,159,MEYER,AMBER
328496000000,325227000000,10/9/2017,2,9:34:19 AM,10:00,Brussels,1050,LIGHTBIRD,ATAMA,Moscow,105120,LAWRENCE,HARRY
328438000000,325227000000,11/11/2016,6,10:13:45 AM,47:00:00,Brussels,1000,SHAVULA,CHINGKIU,Riga,1013,WEAVER,ESME
328432000000,325227000000,9/15/2017,6,11:46:11 AM,45:00:00,Brussels,1150,LLIKI,KIFORAN,Moscow,105077,WEAVER,ABBY
328489000000,325227000000,1/13/2017,6,4:08:51 PM,47:00:00,Brussels,1150,LIPENCOT,SAGUAR,Riga,1013,WHEELER,ZAKARIA
324227000000,325227000000,5/18/2016,4,12:16:17 AM,42:00:00,Brussels,1150,LIPENCOT,FARIIZA,Lyon,69009,MULLINS,ANISA
324229000000,325227000000,6/19/2016,1,3:58:53 AM,26:00:00,Brussels,1000,GARIBALDI,NGINDERR,Stockholm,112 52,MARTIN,ZAKARIA
324254000000,325227000000,4/2/2017,1,7:59:04 AM,0:00,Brussels,1000,FURNACE,TAJJWAR WAQAL,Stockholm,112 52,ROGERS,LISA
324250000000,325227000000,1/5/2016,3,11:07:20 AM,14:00,Brussels,1000,MCGUGAN,JUANISHA DOWLER,Moscow,105043,MULLINS,ESME
324203000000,325227000000,5/7/2017,1,11:37:10 PM,51:00:00,Brussels,1110,POPOLIZIO,LAURETTA,Stockholm,111 29,ROGERS,HUGA
324206000000,325227000000,3/7/2016,2,8:17:53 AM,16:00,Brussels,1110,ANICAI,SAINEY,Stockholm,114 60,RAY,ESME
